Cruise,Cycle,Tow,Net,Latitude,Longitude,Time_PST,Night0Day1,minDepth,maxDepth,Class,Abundance (#/m^3),ugcarbon_n,ugcarbon_mean,ugcarbon_mean-1outlier,ugcarbon_mean-2outliers,ugcarbon_median,Carbon_mg_sum,Carbon_mg_sum-1outlier,Carbon_mg_sum-2outliers
P1706,1,3,4,3.498620e+01,-1.211282e+02,06-Oct-2017 12:56:00,1,200,250,euphausiids,0.316140,34,4673.155721,4561.888652,4473.381554,4087.908017,1.477370,1.434604,1.399327
P1706,1,3,4,3.498620e+01,-1.211282e+02,06-Oct-2017 12:56:00,1,200,250,multiples,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,4,3.498620e+01,-1.211282e+02,06-Oct-2017 12:56:00,1,200,250,nauplii,2.329451,7,3.421468,3.052141,2.675928,3.006398,0.007970,0.006094,0.004452
P1706,1,3,4,3.498620e+01,-1.211282e+02,06-Oct-2017 12:56:00,1,200,250,ostracods,7.653910,27,13.554000,12.524470,12.001102,8.997836,0.103741,0.095028,0.090258
P1706,1,3,4,3.498620e+01,-1.211282e+02,06-Oct-2017 12:56:00,1,200,250,others,4.658902,14,3.862497,2.071145,1.360649,1.024666,0.017995,0.008960,0.005434
P1706,1,3,4,3.498620e+01,-1.211282e+02,06-Oct-2017 12:56:00,1,200,250,polychaete,0.332779,1,10.270066,NaN,NaN,10.270066,0.003418,NaN,NaN
P1706,1,3,4,3.498620e+01,-1.211282e+02,06-Oct-2017 12:56:00,1,200,250,pteropoda,0.332779,1,0.419295,NaN,NaN,0.419295,0.000140,NaN,NaN
P1706,1,3,4,3.498620e+01,-1.211282e+02,06-Oct-2017 12:56:00,1,200,250,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,4,3.498620e+01,-1.211282e+02,06-Oct-2017 12:56:00,1,200,250,radiolarians,4.326123,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,appendicularia,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,chaetognatha,3.197674,11,37.721852,24.712640,20.105092,21.306241,0.120622,0.071839,0.052601
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,cnidaria,0.290698,1,70.179916,NaN,NaN,70.179916,0.020401,NaN,NaN
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,copepoda_calanoida,113.662791,391,15.984687,15.759276,15.624913,9.891287,1.816864,1.786662,1.766887
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,copepoda_eucalanids,1.162791,4,588.313321,487.215594,307.178619,310.307977,0.684085,0.424897,0.178592
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,copepoda_harpacticoida,0.290698,1,0.539312,NaN,NaN,0.539312,0.000157,NaN,NaN
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,copepoda_oithona_like,2.325581,8,3.828568,3.653157,3.484057,3.538382,0.008904,0.007434,0.006077
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,copepoda_poecilostomatoids,13.372093,46,1.990103,1.924725,1.856596,1.570849,0.026612,0.025178,0.023747
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,crustacea_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,eggs,1.162791,4,73.619662,4.388528,2.857872,2.923711,0.085604,0.003827,0.001662
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,euphausiids,4.072674,16,439.108193,435.147052,433.213210,390.991351,1.788345,1.771580,1.763077
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,multiples,0.581395,2,3.793061,5.242273,NaN,2.343850,0.002205,0.001524,NaN
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,nauplii,3.197674,11,3.899766,3.581445,3.295974,3.025430,0.012470,0.010411,0.008623
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,ostracods,4.069767,14,7.422557,6.442589,5.417954,4.859680,0.030208,0.024347,0.018900
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,others,6.396802,23,27.158011,2.952962,2.008400,0.591529,0.173724,0.018885,0.012261
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,polychaete,0.292151,2,19.134711,14.156183,NaN,14.156183,0.005590,0.004115,NaN
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,pteropoda,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,5,3.498620e+01,-1.211282e+02,06-Oct-2017 13:00:59,1,150,200,radiolarians,8.139535,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,appendicularia,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,bryozoan_larvae,3.953871,6,1.068239,1.165610,1.287478,0.972946,0.004224,0.003841,0.003394
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,chaetognatha,18.121911,47,32.848569,30.643106,28.484391,17.984809,0.595279,0.545215,0.497421
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,cnidaria,0.988468,2,25.512737,49.228246,NaN,13.654982,0.025219,0.016220,NaN
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,copepoda_calanoida,181.219110,309,18.172079,17.353454,16.983294,7.642366,3.293128,3.139060,3.066506
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,copepoda_eucalanids,8.566722,25,1087.561645,1015.623050,946.251021,787.935570,9.316838,8.365923,7.482710
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,copepoda_oithona_like,7.248764,11,2.754786,1.313529,1.075181,1.029237,0.019969,0.008656,0.006377
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,copepoda_poecilostomatoids,30.313015,46,2.451032,2.340719,2.378024,2.573318,0.074298,0.069412,0.068951
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,crustacea_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,eggs,5.930807,9,12.629328,11.270891,10.425292,11.784861,0.074902,0.059418,0.048090
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,euphausiids,11.532125,32,136.177739,104.608818,97.137907,78.718289,1.570419,1.171894,1.056195
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,multiples,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,nauplii,6.589786,10,4.224661,3.903647,3.566580,3.379627,0.027840,0.023152,0.018802
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,ostracods,15.815486,24,5.445719,3.594273,3.252047,3.449945,0.086127,0.054477,0.047147
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,others,114.991763,178,0.617155,0.506893,0.492777,0.406943,0.070968,0.057955,0.056178
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,polychaete,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,pteropoda,15.156507,23,16.113100,15.302525,14.472304,15.793563,0.244218,0.221849,0.200276
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,pyrosomes,0.008237,5,59640.281900,65593.426888,73628.873549,61606.174924,0.491271,0.432247,0.363899
P1706,1,3,6,3.498620e+01,-1.211282e+02,06-Oct-2017 13:07:00,1,100,150,radiolarians,15.156507,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,appendicularia,0.624025,2,34.252640,8.718764,NaN,8.718764,0.021375,0.002720,NaN
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,bryozoan_larvae,7.488300,12,1.092585,1.148692,1.168863,1.119122,0.008182,0.007885,0.007294
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,chaetognatha,3.120125,10,38.188300,32.821979,35.799934,25.734609,0.119152,0.092168,0.089360
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,cnidaria,1.248050,3,44.079642,47.505905,45.864397,40.653378,0.055014,0.029645,0.014310
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,copepoda_calanoida,504.836193,899,8.548881,8.426422,8.327409,2.972345,4.315784,4.251334,4.198781
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,copepoda_eucalanids,6.240250,20,853.357099,778.339483,703.651601,562.914610,5.325161,4.614181,3.951865
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,copepoda_oithona_like,8.736349,14,1.157282,1.120436,1.081616,1.147624,0.010110,0.009089,0.008099
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,copepoda_poecilostomatoids,28.081123,45,3.117655,2.941777,2.783830,3.052449,0.087547,0.080773,0.074699
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,crustacea_others,1.560062,3,2.168645,3.540127,3.626638,3.367105,0.003383,0.003314,0.002263
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,eggs,2.496100,4,19.929799,6.640232,8.498492,8.117377,0.049747,0.012431,0.010607
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,euphausiids,3.744150,11,91.887659,48.877836,27.512351,36.360002,0.344041,0.167755,0.085842
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,multiples,1.248050,2,4.009736,2.442218,NaN,2.442218,0.005004,0.001524,NaN
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,nauplii,11.544462,19,2.593698,2.438777,2.289877,2.365818,0.029943,0.026633,0.023578
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,ostracods,1.875195,4,1.587310,1.276541,1.278725,1.440963,0.002977,0.001597,0.001596
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,others,54.914197,88,1.216436,0.565926,0.477091,0.443887,0.066800,0.030724,0.025604
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,polychaete,0.624025,1,10.633092,NaN,NaN,10.633092,0.006635,NaN,NaN
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,pteropoda,11.232449,18,3.263383,2.366693,1.893824,1.359276,0.036656,0.025107,0.018909
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,pyrosomes,0.006240,2,35314.757960,47278.747932,NaN,23350.767988,0.220373,0.147516,NaN
P1706,1,3,7,3.498620e+01,-1.211282e+02,06-Oct-2017 13:11:00,1,51,100,radiolarians,31.213729,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,appendicularia,8.235294,5,5.179846,2.636849,2.812634,3.661414,0.042658,0.015511,0.014890
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,bryozoan_larvae,11.764706,5,0.985412,1.017921,1.055306,1.031315,0.011593,0.009580,0.007449
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,chaetognatha,24.120588,30,27.860757,26.943576,23.674279,7.644108,0.672018,0.649816,0.557042
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,cnidaria,0.020588,7,298.356237,256.463978,241.940988,259.256638,0.006143,0.004526,0.003558
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,copepoda_calanoida,1513.544118,784,3.661262,3.620658,3.582678,2.375336,5.541482,5.477895,5.418326
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,copepoda_eucalanids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,copepoda_oithona_like,300.000000,153,1.288175,1.285200,1.277608,1.250311,0.386453,0.384804,0.379525
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,copepoda_poecilostomatoids,90.591176,53,2.573739,2.410814,2.394994,2.196044,0.233158,0.212726,0.209921
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,crustacea_others,7.058824,3,0.538241,0.418705,0.428335,0.428335,0.003799,0.001970,0.001008
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,eggs,4.705882,2,4.490657,3.059466,NaN,3.059466,0.021133,0.007199,NaN
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,euphausiids,47.647059,27,12.948559,1.536562,1.047812,0.492860,0.616961,0.072309,0.048692
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,multiples,4.117647,4,224.149791,93.987894,3.702842,3.441165,0.922970,0.331722,0.010891
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,nauplii,253.529412,116,2.452149,2.381329,2.330905,2.195107,0.621692,0.598134,0.579984
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,ostracods,68.235294,29,0.807391,0.773628,0.741518,0.720375,0.055093,0.050968,0.047108
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,others,70.597059,36,0.368343,0.361344,0.342220,0.342303,0.026004,0.025297,0.023153
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,polychaete,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,pteropoda,21.176471,9,1.555846,1.110577,0.850363,0.924708,0.032947,0.020905,0.014006
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,8,3.498620e+01,-1.211282e+02,06-Oct-2017 13:18:00,1,25,51,radiolarians,50.000000,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,appendicularia,1.492537,1,1.312779,NaN,NaN,1.312779,0.001959,NaN,NaN
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,chaetognatha,5.973881,11,3.786273,3.103134,2.373115,0.565952,0.022619,0.018526,0.013282
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,cnidaria,1.876866,5,54.293328,66.823299,304.275256,51.066860,0.101901,0.025682,0.003406
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,copepoda_calanoida,185.820896,150,7.119789,6.736736,6.606202,4.057368,1.323006,1.249313,1.222640
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,copepoda_eucalanids,1.119403,3,1023.901580,704.969689,406.854679,1003.084698,1.146158,0.526097,0.151811
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,copepoda_oithona_like,4.477612,3,1.857651,1.735328,1.659310,1.811346,0.008318,0.005180,0.002477
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,copepoda_poecilostomatoids,13.805970,10,3.126582,2.933383,3.137807,3.163175,0.043166,0.036120,0.033954
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,crustacea_others,2.988806,3,2.981645,2.476192,2.713603,2.713603,0.008912,0.007392,0.004050
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,eggs,2.985075,2,7.482495,4.230919,NaN,4.230919,0.022336,0.006315,NaN
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,euphausiids,0.746269,2,342.789098,224.797319,NaN,224.797319,0.255813,0.083880,NaN
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,multiples,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,nauplii,7.462687,5,2.569390,2.527238,2.564344,2.595935,0.019175,0.015088,0.011482
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,ostracods,4.477612,3,5.107366,3.255873,4.707729,4.707729,0.022869,0.009719,0.007026
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,others,5.970149,4,0.760578,0.507193,0.559032,0.521833,0.004541,0.002271,0.001669
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,polychaete,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,pteropoda,6.343284,5,4.584696,2.196402,0.909392,1.277174,0.029082,0.010654,0.003054
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,pyrosomes,0.003731,1,2173.203889,NaN,NaN,2173.203889,0.008109,NaN,NaN
P1706,1,3,9,3.498620e+01,-1.211282e+02,06-Oct-2017 13:20:00,1,0,25,radiolarians,517.164179,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,appendicularia,0.467290,1,4.320414,NaN,NaN,4.320414,0.002019,NaN,NaN
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,chaetognatha,0.775701,16,81.913302,69.558409,64.927540,46.211957,0.063540,0.053794,0.050061
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,cnidaria,0.046729,2,44.074821,40.597398,NaN,40.597398,0.002060,0.000949,NaN
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,copepoda_calanoida,72.757009,302,19.251906,19.102375,18.957443,7.818667,1.400711,1.389385,1.378401
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,copepoda_eucalanids,0.257009,11,703.235494,617.879409,558.967125,683.165009,0.180738,0.144364,0.117540
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,copepoda_oithona_like,3.364486,11,7.302935,3.522661,2.993698,1.850614,0.024571,0.011770,0.009932
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,copepoda_poecilostomatoids,23.387850,51,1.876764,1.551068,1.487850,1.364243,0.043893,0.035551,0.033407
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,crustacea_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,eggs,3.294393,8,34.810245,23.895166,14.110095,6.633531,0.114679,0.078162,0.039561
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,euphausiids,0.514019,3,8.537798,83.061204,103.874119,1.085457,0.004389,0.003881,0.002427
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,multiples,0.023364,1,138.775332,NaN,NaN,138.775332,0.003242,NaN,NaN
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,nauplii,5.140187,11,2.630982,2.431581,2.253905,2.466609,0.013524,0.011363,0.009479
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,ostracods,7.032710,35,6.471108,6.223048,5.985560,2.546647,0.045509,0.043619,0.041815
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,others,4.672897,10,1.207644,0.920600,0.812641,1.066713,0.005643,0.003872,0.003038
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,polychaete,0.537383,4,19.457325,60.368697,69.486719,13.320619,0.010456,0.004231,0.003247
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,pteropoda,3.273364,8,2.036065,1.117063,0.768447,0.831290,0.006665,0.003135,0.001797
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,1,3.493400e+01,-1.211507e+02,10-Jun-2017 22:14:59,0,351,399,radiolarians,1.401869,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,appendicularia,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
